citing_paper_id,doi,title,year,venue,cites,authors_raw,authors_detail
a4619621fe01a821aa6cfecb4778c31683b660b0,10.48550/arXiv.2604.17669,Low Light Image Enhancement Challenge at NTIRE 2026,2026,arXiv.org,23,G. Ciubotariu;A. SharifSM;Abdur Rehman;F. Dharejo;R. Naqvi;Marcos V. Conde;R. Timofte;Zhi Jin;Hongjun Wu;Wenjian Zhang;Changqing Ye;Xunpeng Yi;Qinglong Yan;Yibing Zhang;Nikhil Neelkanth Akalwadi;Varda I Pattanshetty;Varsha I Pattanshetty;Padmashree Desai;Uma Mudenagudi;R. Tabib;Hao Yang;Ruikun Zhang;Liyuan Pan;Furkan Kınlı;Donghun Ryou;Inju Ha;Junoh Kang;Bohyung Han;Wei Zhou;Yuval Haitman;Ariel Lapid;Reuven Peretz;I. Diamant;Lei Cao;Shuo Zhang;Praful Hambarde;Prateek Shaily;J. Kumar;Hardik Sharma;Aashish Negi;Sachin Chaudhary;Akshay Dudhane;Amit Shukla;Mohao Wu;Lin Wang;Jiachen Tu;Guoyi Xu;Yaoxin Jiang;Jiajia Liu;Yaokun Shi;Raul Balmez;Alexandru Brateanu;Ciprian Orhei;Cosmin Ancuți;C. Ancuti;Bilel Benjdira;Anas M. Ali;Wadii Boulila;Kaifan Qiao;Bofei Chen;Jing Xu;Duo-yang Zhang;Xin Deng;Mai Xu;Shengxi Li;Lai Jiang;A. Harini;N. Ananya;K. Lakshanya;Ying Xu;Xinyi Zhu;Shijun Shi;Jiang-She Zhang;Yong Liu;Kai Hu;Jing Xu;Xianfang Zeng;Jinao Song;Guang Tang;Cheng Li;Yuqiang Yang;Ziyi Wang;Yan Chen;Long Bao;Heng Sun;Mohab Kishawy;Jun Chen;Wan-Chi Siu;Yihao Cheng;H. Lee;C. Hui,"[{""author"":{""id"":""1752864776"",""display_name"":""G. Ciubotariu""},""institutions"":[]},{""author"":{""id"":""2297774820"",""display_name"":""A. SharifSM""},""institutions"":[]},{""author"":{""id"":""2312768602"",""display_name"":""Abdur Rehman""},""institutions"":[]},{""author"":{""id"":""31624593"",""display_name"":""F. Dharejo""},""institutions"":[]},{""author"":{""id"":""8683310"",""display_name"":""R. Naqvi""},""institutions"":[]},{""author"":{""id"":""2335868692"",""display_name"":""Marcos V. Conde""},""institutions"":[]},{""author"":{""id"":""1732855"",""display_name"":""R. Timofte""},""institutions"":[]},{""author"":{""id"":""2297834069"",""display_name"":""Zhi Jin""},""institutions"":[]},{""author"":{""id"":""2264188652"",""display_name"":""Hongjun Wu""},""institutions"":[]},{""author"":{""id"":""2233975640"",""display_name"":""Wenjian Zhang""},""institutions"":[]},{""author"":{""id"":""2430780962"",""display_name"":""Changqing Ye""},""institutions"":[]},{""author"":{""id"":""2182439167"",""display_name"":""Xunpeng Yi""},""institutions"":[]},{""author"":{""id"":""2327962776"",""display_name"":""Qinglong Yan""},""institutions"":[]},{""author"":{""id"":""2372124732"",""display_name"":""Yibing Zhang""},""institutions"":[]},{""author"":{""id"":""2268207680"",""display_name"":""Nikhil Neelkanth Akalwadi""},""institutions"":[]},{""author"":{""id"":""2430638677"",""display_name"":""Varda I Pattanshetty""},""institutions"":[]},{""author"":{""id"":""2430638679"",""display_name"":""Varsha I Pattanshetty""},""institutions"":[]},{""author"":{""id"":""2313122504"",""display_name"":""Padmashree Desai""},""institutions"":[]},{""author"":{""id"":""2938896"",""display_name"":""Uma Mudenagudi""},""institutions"":[]},{""author"":{""id"":""9141151"",""display_name"":""R. Tabib""},""institutions"":[]},{""author"":{""id"":""2257352642"",""display_name"":""Hao Yang""},""institutions"":[]},{""author"":{""id"":""2327002722"",""display_name"":""Ruikun Zhang""},""institutions"":[]},{""author"":{""id"":""2363286836"",""display_name"":""Liyuan Pan""},""institutions"":[]},{""author"":{""id"":""1388060209"",""display_name"":""Furkan Kınlı""},""institutions"":[]},{""author"":{""id"":""2313247493"",""display_name"":""Donghun Ryou""},""institutions"":[]},{""author"":{""id"":""2313252216"",""display_name"":""Inju Ha""},""institutions"":[]},{""author"":{""id"":""2257134071"",""display_name"":""Junoh Kang""},""institutions"":[]},{""author"":{""id"":""2357492510"",""display_name"":""Bohyung Han""},""institutions"":[]},{""author"":{""id"":""2256662364"",""display_name"":""Wei Zhou""},""institutions"":[]},{""author"":{""id"":""1486439421"",""display_name"":""Yuval Haitman""},""institutions"":[]},{""author"":{""id"":""2328086787"",""display_name"":""Ariel Lapid""},""institutions"":[]},{""author"":{""id"":""1742529618"",""display_name"":""Reuven Peretz""},""institutions"":[]},{""author"":{""id"":""143804345"",""display_name"":""I. Diamant""},""institutions"":[]},{""author"":{""id"":""2238898783"",""display_name"":""Lei Cao""},""institutions"":[]},{""author"":{""id"":""2108032962"",""display_name"":""Shuo Zhang""},""institutions"":[]},{""author"":{""id"":""103864860"",""display_name"":""Praful Hambarde""},""institutions"":[]},{""author"":{""id"":""2403235332"",""display_name"":""Prateek Shaily""},""institutions"":[]},{""author"":{""id"":""2069634816"",""display_name"":""J. Kumar""},""institutions"":[]},{""author"":{""id"":""2298628611"",""display_name"":""Hardik Sharma""},""institutions"":[]},{""author"":{""id"":""2305808430"",""display_name"":""Aashish Negi""},""institutions"":[]},{""author"":{""id"":""2267052928"",""display_name"":""Sachin Chaudhary""},""institutions"":[]},{""author"":{""id"":""47634649"",""display_name"":""Akshay Dudhane""},""institutions"":[]},{""author"":{""id"":""2398909024"",""display_name"":""Amit Shukla""},""institutions"":[]},{""author"":{""id"":""2297819266"",""display_name"":""Mohao Wu""},""institutions"":[]},{""author"":{""id"":""2144734129"",""display_name"":""Lin Wang""},""institutions"":[]},{""author"":{""id"":""2360174435"",""display_name"":""Jiachen Tu""},""institutions"":[]},{""author"":{""id"":""2315615688"",""display_name"":""Guoyi Xu""},""institutions"":[]},{""author"":{""id"":""2410723309"",""display_name"":""Yaoxin Jiang""},""institutions"":[]},{""author"":{""id"":""2339225957"",""display_name"":""Jiajia Liu""},""institutions"":[]},{""author"":{""id"":""2360348276"",""display_name"":""Yaokun Shi""},""institutions"":[]},{""author"":{""id"":""2281742182"",""display_name"":""Raul Balmez""},""institutions"":[]},{""author"":{""id"":""2281742235"",""display_name"":""Alexandru Brateanu""},""institutions"":[]},{""author"":{""id"":""1389526435"",""display_name"":""Ciprian Orhei""},""institutions"":[]},{""author"":{""id"":""1701934"",""display_name"":""Cosmin Ancuți""},""institutions"":[]},{""author"":{""id"":""40124146"",""display_name"":""C. Ancuti""},""institutions"":[]},{""author"":{""id"":""11042085"",""display_name"":""Bilel Benjdira""},""institutions"":[]},{""author"":{""id"":""2244781345"",""display_name"":""Anas M. Ali""},""institutions"":[]},{""author"":{""id"":""3151219"",""display_name"":""Wadii Boulila""},""institutions"":[]},{""author"":{""id"":""2288007542"",""display_name"":""Kaifan Qiao""},""institutions"":[]},{""author"":{""id"":""2430858384"",""display_name"":""Bofei Chen""},""institutions"":[]},{""author"":{""id"":""2364858782"",""display_name"":""Jing Xu""},""institutions"":[]},{""author"":{""id"":""2324367319"",""display_name"":""Duo-yang Zhang""},""institutions"":[]},{""author"":{""id"":""2277041332"",""display_name"":""Xin Deng""},""institutions"":[]},{""author"":{""id"":""2297135177"",""display_name"":""Mai Xu""},""institutions"":[]},{""author"":{""id"":""2272184472"",""display_name"":""Shengxi Li""},""institutions"":[]},{""author"":{""id"":""150188542"",""display_name"":""Lai Jiang""},""institutions"":[]},{""author"":{""id"":""2305793425"",""display_name"":""A. Harini""},""institutions"":[]},{""author"":{""id"":""2430637617"",""display_name"":""N. Ananya""},""institutions"":[]},{""author"":{""id"":""2430637639"",""display_name"":""K. Lakshanya""},""institutions"":[]},{""author"":{""id"":null,""display_name"":""Ying Xu""},""institutions"":[]},{""author"":{""id"":""2344578591"",""display_name"":""Xinyi Zhu""},""institutions"":[]},{""author"":{""id"":""2260645441"",""display_name"":""Shijun Shi""},""institutions"":[]},{""author"":{""id"":""2281104439"",""display_name"":""Jiang-She Zhang""},""institutions"":[]},{""author"":{""id"":""2265222933"",""display_name"":""Yong Liu""},""institutions"":[]},{""author"":{""id"":""2341287465"",""display_name"":""Kai Hu""},""institutions"":[]},{""author"":{""id"":""2364858782"",""display_name"":""Jing Xu""},""institutions"":[]},{""author"":{""id"":""22248940"",""display_name"":""Xianfang Zeng""},""institutions"":[]},{""author"":{""id"":""2330723192"",""display_name"":""Jinao Song""},""institutions"":[]},{""author"":{""id"":""2065464227"",""display_name"":""Guang Tang""},""institutions"":[]},{""author"":{""id"":""2133092013"",""display_name"":""Cheng Li""},""institutions"":[]},{""author"":{""id"":""2108623429"",""display_name"":""Yuqiang Yang""},""institutions"":[]},{""author"":{""id"":""2293764319"",""display_name"":""Ziyi Wang""},""institutions"":[]},{""author"":{""id"":""2378026858"",""display_name"":""Yan Chen""},""institutions"":[]},{""author"":{""id"":""2183482952"",""display_name"":""Long Bao""},""institutions"":[]},{""author"":{""id"":""2287429540"",""display_name"":""Heng Sun""},""institutions"":[]},{""author"":{""id"":""2323043874"",""display_name"":""Mohab Kishawy""},""institutions"":[]},{""author"":{""id"":""2261186402"",""display_name"":""Jun Chen""},""institutions"":[]},{""author"":{""id"":""2255887862"",""display_name"":""Wan-Chi Siu""},""institutions"":[]},{""author"":{""id"":""2430788663"",""display_name"":""Yihao Cheng""},""institutions"":[]},{""author"":{""id"":""2374297943"",""display_name"":""H. Lee""},""institutions"":[]},{""author"":{""id"":""2186550786"",""display_name"":""C. Hui""},""institutions"":[]}]"
440abefc2c0ddff7c7c0c5bea3bcc5b5162cee6c,10.1109/ICSP69961.2026.11540708,DRE-YOLO: A dual-path retinex enhancement network for low-light object detection,2026,International Conference on the Software Process,1,Yikai Wu;Yonggui Liu,"[{""author"":{""id"":""2307395807"",""display_name"":""Yikai Wu""},""institutions"":[]},{""author"":{""id"":""2336536222"",""display_name"":""Yonggui Liu""},""institutions"":[]}]"
0f1f6925965405918e25d7ea84958837f84ebf13,10.1109/ICGMRS70230.2026.11542237,RZSL-PSR: Noise-Disentangled Retinex Zero-Shot Framework for Lunar PSR Image Enhancement,2026,"2026 7th International Conference on Geology, Mapping and Remote Sensing (ICGMRS)",0,Fengqin Zhang,"[{""author"":{""id"":""2182281837"",""display_name"":""Fengqin Zhang""},""institutions"":[]}]"
4e1eec57223adef054e396bf6d91f1f1babd50d8,10.48550/arXiv.2604.11230,NTIRE 2026 The 3rd Restore Any Image Model (RAIM) Challenge: AI Flash Portrait (Track 3),2026,arXiv.org,19,Yanxin Guan;Shao-Kui Zhang;Hang Guo;Yawen Wang;Xinyi Fan;Tianqu Zhuang;Jie Liang;Huimin Zeng;Guanyi Qin;Lishen Qu;Tao Dai;Shutao Xia;Lei Zhang;R. Timofte;Bin Chen;Yuanbo Zhou;Hongwei Wang;Qinquan Gao;Tong Tong;Yan Qian;Li You;Ji Cong;Lei Xiong;Shuyuan Zhu;Zhiyan Zhong;Kan Lv;Yang Yang;Kailing Tang;Minjian Zhang;Zhipei Lei;Zhe Xu;Liwen Zhang;Dingyong Gou;Yanlin Wu;Cong Li;Xiao Cui;Jiajia Liu;Guoyi Xu;Yaoxin Jiang;Yaokun Shi;Jiachen Tu;Liqing Wang;Shihang Li;Bo Zhang;Biao Wang;Hai Xu;Xiang Long;Xu Liao;Yan Zhai;Haozhe Li;Shijun Shi;Jiangning Zhang;Yong Liu;Kai Hu;Jing Xu;Xianfang Zeng;Yuyang Liu;Min Wei,"[{""author"":{""id"":""2308987472"",""display_name"":""Yanxin Guan""},""institutions"":[]},{""author"":{""id"":""2430762395"",""display_name"":""Shao-Kui Zhang""},""institutions"":[]},{""author"":{""id"":""2274202835"",""display_name"":""Hang Guo""},""institutions"":[]},{""author"":{""id"":""2299735214"",""display_name"":""Yawen Wang""},""institutions"":[]},{""author"":{""id"":""152912444"",""display_name"":""Xinyi Fan""},""institutions"":[]},{""author"":{""id"":""2316762685"",""display_name"":""Tianqu Zhuang""},""institutions"":[]},{""author"":{""id"":""2327922405"",""display_name"":""Jie Liang""},""institutions"":[]},{""author"":{""id"":""2356492701"",""display_name"":""Huimin Zeng""},""institutions"":[]},{""author"":{""id"":""2214084797"",""display_name"":""Guanyi Qin""},""institutions"":[]},{""author"":{""id"":""2294361582"",""display_name"":""Lishen Qu""},""institutions"":[]},{""author"":{""id"":""2268311556"",""display_name"":""Tao Dai""},""institutions"":[]},{""author"":{""id"":""2240063099"",""display_name"":""Shutao Xia""},""institutions"":[]},{""author"":{""id"":""2256830888"",""display_name"":""Lei Zhang""},""institutions"":[]},{""author"":{""id"":""1732855"",""display_name"":""R. Timofte""},""institutions"":[]},{""author"":{""id"":""2257347207"",""display_name"":""Bin Chen""},""institutions"":[]},{""author"":{""id"":""2261253070"",""display_name"":""Yuanbo Zhou""},""institutions"":[]},{""author"":{""id"":""2267866044"",""display_name"":""Hongwei Wang""},""institutions"":[]},{""author"":{""id"":""40214487"",""display_name"":""Qinquan Gao""},""institutions"":[]},{""author"":{""id"":""2281862171"",""display_name"":""Tong Tong""},""institutions"":[]},{""author"":{""id"":""2294314641"",""display_name"":""Yan Qian""},""institutions"":[]},{""author"":{""id"":""2325748334"",""display_name"":""Li You""},""institutions"":[]},{""author"":{""id"":""2375388352"",""display_name"":""Ji Cong""},""institutions"":[]},{""author"":{""id"":""2303873876"",""display_name"":""Lei Xiong""},""institutions"":[]},{""author"":{""id"":""2292364503"",""display_name"":""Shuyuan Zhu""},""institutions"":[]},{""author"":{""id"":""12760596"",""display_name"":""Zhiyan Zhong""},""institutions"":[]},{""author"":{""id"":""2367379090"",""display_name"":""Kan Lv""},""institutions"":[]},{""author"":{""id"":""2365327194"",""display_name"":""Yang Yang""},""institutions"":[]},{""author"":{""id"":""2279607887"",""display_name"":""Kailing Tang""},""institutions"":[]},{""author"":{""id"":""2142808686"",""display_name"":""Minjian Zhang""},""institutions"":[]},{""author"":{""id"":""2350435827"",""display_name"":""Zhipei Lei""},""institutions"":[]},{""author"":{""id"":""2184714875"",""display_name"":""Zhe Xu""},""institutions"":[]},{""author"":{""id"":""2349863323"",""display_name"":""Liwen Zhang""},""institutions"":[]},{""author"":{""id"":""2307004572"",""display_name"":""Dingyong Gou""},""institutions"":[]},{""author"":{""id"":""2303376551"",""display_name"":""Yanlin Wu""},""institutions"":[]},{""author"":{""id"":""2349949316"",""display_name"":""Cong Li""},""institutions"":[]},{""author"":{""id"":""2319593385"",""display_name"":""Xiao Cui""},""institutions"":[]},{""author"":{""id"":""2284527438"",""display_name"":""Jiajia Liu""},""institutions"":[]},{""author"":{""id"":""2315615688"",""display_name"":""Guoyi Xu""},""institutions"":[]},{""author"":{""id"":""2410723309"",""display_name"":""Yaoxin Jiang""},""institutions"":[]},{""author"":{""id"":""2360348276"",""display_name"":""Yaokun Shi""},""institutions"":[]},{""author"":{""id"":""2360174435"",""display_name"":""Jiachen Tu""},""institutions"":[]},{""author"":{""id"":""2142480154"",""display_name"":""Liqing Wang""},""institutions"":[]},{""author"":{""id"":""2395677485"",""display_name"":""Shihang Li""},""institutions"":[]},{""author"":{""id"":""2426012373"",""display_name"":""Bo Zhang""},""institutions"":[]},{""author"":{""id"":""2136790887"",""display_name"":""Biao Wang""},""institutions"":[]},{""author"":{""id"":""2334792994"",""display_name"":""Hai Xu""},""institutions"":[]},{""author"":{""id"":""2318980237"",""display_name"":""Xiang Long""},""institutions"":[]},{""author"":{""id"":""2200151070"",""display_name"":""Xu Liao""},""institutions"":[]},{""author"":{""id"":""2190307604"",""display_name"":""Yan Zhai""},""institutions"":[]},{""author"":{""id"":""2395282668"",""display_name"":""Haozhe Li""},""institutions"":[]},{""author"":{""id"":""2260645441"",""display_name"":""Shijun Shi""},""institutions"":[]},{""author"":{""id"":""73329364"",""display_name"":""Jiangning Zhang""},""institutions"":[]},{""author"":{""id"":""2257376004"",""display_name"":""Yong Liu""},""institutions"":[]},{""author"":{""id"":""2341287465"",""display_name"":""Kai Hu""},""institutions"":[]},{""author"":{""id"":""2364858782"",""display_name"":""Jing Xu""},""institutions"":[]},{""author"":{""id"":""22248940"",""display_name"":""Xianfang Zeng""},""institutions"":[]},{""author"":{""id"":""2344196587"",""display_name"":""Yuyang Liu""},""institutions"":[]},{""author"":{""id"":""2240479249"",""display_name"":""Min Wei""},""institutions"":[]}]"
afa86e42ae30272489debb9d4fdb388c8bcf30c2,10.48550/arXiv.2604.10359,Multinex: Lightweight Low-light Image Enhancement via Multi-prior Retinex,2026,arXiv.org,4,Alexandru Brateanu;Tingting Mu;C. Ancuti;Cosmin Ancuți,"[{""author"":{""id"":""2281742235"",""display_name"":""Alexandru Brateanu""},""institutions"":[]},{""author"":{""id"":""2274102566"",""display_name"":""Tingting Mu""},""institutions"":[]},{""author"":{""id"":""40124146"",""display_name"":""C. Ancuti""},""institutions"":[]},{""author"":{""id"":""1701934"",""display_name"":""Cosmin Ancuți""},""institutions"":[]}]"
99a42d8dfdea47593b1ac3d955abe1626fbb95ab,10.1109/ICCRAIDS67816.2026.11519577,Analysis of DCE Iterations Using ResNetDCE for Low-Light Enhancement,2026,2026 International Conference on Current Research in Artificial Intelligence and Data Science (ICCRAIDS),0,Riyadi Jimmy Iskandar;Chastine Fatichah;Anny Yuniarti,"[{""author"":{""id"":""2271306333"",""display_name"":""Riyadi Jimmy Iskandar""},""institutions"":[]},{""author"":{""id"":""3345616"",""display_name"":""Chastine Fatichah""},""institutions"":[]},{""author"":{""id"":""2238036539"",""display_name"":""Anny Yuniarti""},""institutions"":[]}]"
7b508ff2499b13014e593d8e1efdc0c488e4acc4,10.48550/arXiv.2604.05727,Single-Stage Signal Attenuation Diffusion Model for Low-Light Image Enhancement and Denoising,2026,arXiv.org,0,Ying Liu;Junchao Zhang;Caiyun Wu,"[{""author"":{""id"":""2308468836"",""display_name"":""Ying Liu""},""institutions"":[]},{""author"":{""id"":""2376519957"",""display_name"":""Junchao Zhang""},""institutions"":[]},{""author"":{""id"":""2286416676"",""display_name"":""Caiyun Wu""},""institutions"":[]}]"
7711a6b179eb36f66aaf4cdf338fd5454019277e,10.1117/12.3109885,SG-CIDNet: structure-guided low-light image enhancement network in HVI space,2026,International Conference on Computer Vision and Digital Art,0,Chenyan Zhou;Zhongxiang Liu;Shi-Chu Zhang,"[{""author"":{""id"":""51101047"",""display_name"":""Chenyan Zhou""},""institutions"":[]},{""author"":{""id"":""2394554013"",""display_name"":""Zhongxiang Liu""},""institutions"":[]},{""author"":{""id"":""2429010877"",""display_name"":""Shi-Chu Zhang""},""institutions"":[]}]"
67f6aa723071b1eb68692ceb6a74b08d5dd76145,10.1109/LRA.2026.3666388,EeveeDark: A Binary Neural Framework for Low-Light Video Enhancement via Event-Guided Sensor-Level Fusion,2026,IEEE Robotics and Automation Letters,0,O. Eker;Erkut Erdem;Aykut Erdem,"[{""author"":{""id"":""32449861"",""display_name"":""O. Eker""},""institutions"":[]},{""author"":{""id"":""152330322"",""display_name"":""Erkut Erdem""},""institutions"":[]},{""author"":{""id"":""2253752451"",""display_name"":""Aykut Erdem""},""institutions"":[]}]"
3dd0297a4e9133a38231a7744d56612b8cd8dfc3,10.1016/j.eswa.2026.132424,DarkCORE: Efficient low-light object detection via collaborative reflectance denoising and object-oriented feature enhancement,2026,Expert systems with applications,1,Xin Feng;Jie Wang;Yunlong Wang;Junxiang Zeng;Di Ming,"[{""author"":{""id"":""2279745469"",""display_name"":""Xin Feng""},""institutions"":[]},{""author"":{""id"":""2430757396"",""display_name"":""Jie Wang""},""institutions"":[]},{""author"":{""id"":""2279749885"",""display_name"":""Yunlong Wang""},""institutions"":[]},{""author"":{""id"":""2273686951"",""display_name"":""Junxiang Zeng""},""institutions"":[]},{""author"":{""id"":""2157428703"",""display_name"":""Di Ming""},""institutions"":[]}]"
9d7332dcc5222a31cfa001fc442082ac0abed1d7,10.1016/j.cviu.2026.104776,SNRD-Net: SNR-aware dual enhancement network for low-light images,2026,Computer Vision and Image Understanding,0,Muhammad Zain ul Abideen;Nan An;Long Ma;Risheng Liu,"[{""author"":{""id"":""88249299"",""display_name"":""Muhammad Zain ul Abideen""},""institutions"":[]},{""author"":{""id"":""2347539421"",""display_name"":""Nan An""},""institutions"":[]},{""author"":{""id"":""1732160"",""display_name"":""Long Ma""},""institutions"":[]},{""author"":{""id"":""2237951125"",""display_name"":""Risheng Liu""},""institutions"":[]}]"
1a7ad1717df80cb8bf1b5e072aedc748f3e79f6d,10.3390/sym18040564,DADNet: Dual-Branch Low-Light Image Enhancement Network Based on Attention Mechanism and Dark Channel Prior,2026,Symmetry,0,Lingyu Wang;Minli Tang;Hua Li;Feiyan Yang;Ming Yuan,"[{""author"":{""id"":""2287613462"",""display_name"":""Lingyu Wang""},""institutions"":[]},{""author"":{""id"":""2113728085"",""display_name"":""Minli Tang""},""institutions"":[]},{""author"":{""id"":""2127040617"",""display_name"":""Hua Li""},""institutions"":[]},{""author"":{""id"":""2351562707"",""display_name"":""Feiyan Yang""},""institutions"":[]},{""author"":{""id"":""2284290820"",""display_name"":""Ming Yuan""},""institutions"":[]}]"
de2cf5d002f911b1ef96e220dabea1c958f0d76e,10.3390/app16052450,HVIFormer: A Dual-Stage Low-Light Image Enhancement Method Based on HVI Representation,2026,Applied Sciences,0,Yimei Li;Liuhong Luo;Hongjun Li,"[{""author"":{""id"":""2291528175"",""display_name"":""Yimei Li""},""institutions"":[]},{""author"":{""id"":""1406038179"",""display_name"":""Liuhong Luo""},""institutions"":[]},{""author"":{""id"":""2155567069"",""display_name"":""Hongjun Li""},""institutions"":[]}]"
cd05df06b7616e4c07415155af1a186d611dd2a6,10.1109/JIOT.2025.3629839,Low-Light Image Enhancement for Edge-Based Security Surveillance in 6G-IoT Visual Systems,2026,IEEE Internet of Things Journal,2,V. K. Singh;Niharika Anand;Krishna Sharma S;.. A. Anjali;Mahendra K. Shukla;Rajkumar Singh Rathore;Weiwei Jiang,"[{""author"":{""id"":""2283591002"",""display_name"":""V. K. Singh""},""institutions"":[]},{""author"":{""id"":""2319927159"",""display_name"":""Niharika Anand""},""institutions"":[]},{""author"":{""id"":""2413139163"",""display_name"":""Krishna Sharma S""},""institutions"":[]},{""author"":{""id"":""2413138572"",""display_name"":"".. A. Anjali""},""institutions"":[]},{""author"":{""id"":""2413134930"",""display_name"":""Mahendra K. Shukla""},""institutions"":[]},{""author"":{""id"":""33058369"",""display_name"":""Rajkumar Singh Rathore""},""institutions"":[]},{""author"":{""id"":""2202878685"",""display_name"":""Weiwei Jiang""},""institutions"":[]}]"
7ac171d1c4d141c740c1a084b8fbfc58030026ef,10.1016/j.ijleo.2026.172729,Low-Light Image Enhancement via Deep Curve Estimation with Feature Refinement,2026,Optik (Stuttgart),0,Tan You;Tan Jian Ding;Lee Yan Kang;Kang Chao;Mohammad Arif Sobhan Bhuiyan,"[{""author"":{""id"":""2140101204"",""display_name"":""Tan You""},""institutions"":[]},{""author"":{""id"":""2277539233"",""display_name"":""Tan Jian Ding""},""institutions"":[]},{""author"":{""id"":""2277591191"",""display_name"":""Lee Yan Kang""},""institutions"":[]},{""author"":{""id"":""48509971"",""display_name"":""Kang Chao""},""institutions"":[]},{""author"":{""id"":""2238136596"",""display_name"":""Mohammad Arif Sobhan Bhuiyan""},""institutions"":[]}]"
